time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,ambiantTemp,xG,yG,zG,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
13:46:24.705548,37.64705882352941,77,1176.0,1.242742,53,12.29,0.0,,-0.12451171875,0.22412109375,0.94140625,0.4719935593,37.44951,-121.893858333,3.5,0.0
13:46:25.689162,37.64705882352941,77,1062.0,0.0,53,12.29,0.0,,-0.07568359375,0.21044921875,0.99267578125,0.3690944895,37.449511667,-121.89386,3.5,0.0
13:46:26.716663,37.64705882352941,77,1067.0,0.0,53,11.94,0.0,,-0.1064453125,0.23876953125,0.99609375,0.2639584834,37.449513333,-121.89386,3.5,0.0
13:46:27.749069,36.470588235294116,77,1067.0,0.0,52,11.94,0.0,,-0.126953125,0.2158203125,0.9912109375,0.2639584834,37.449513333,-121.89386,3.5,0.0
13:46:28.844802,36.470588235294116,77,1082.0,0.0,52,12.22,0.0,,-0.0625,0.23046875,1.0048828125,0.3444881902,37.449513333,-121.89386,3.5,0.0
13:46:28.949653,32.15686274509804,77,1082.0,0.0,52,12.22,0.0,,-0.1279296875,0.2021484375,0.98681640625,0.3333035087,37.449515,-121.89386,3.5,0.0
13:46:29.753054,32.15686274509804,77,1082.0,0.0,52,12.22,0.0,,-0.02783203125,0.19140625,0.9130859375,0.380279171,37.449516667,-121.89386,3.6,0.22369363
13:46:30.703296,43.13725490196079,77,1236.0,0.0,52,16.94,0.0,,-0.11279296875,0.2685546875,1.02197265625,0.5055476038,37.449516667,-121.893858333,3.6,0.0
13:46:31.689080,43.13725490196079,77,1236.0,1.8641130000000001,52,8.05,0.0,,-0.1298828125,0.1953125,0.93994140625,0.8410880488,37.449516667,-121.893855,3.6,0.0
13:46:32.726742,29.80392156862745,77,1021.0,1.242742,52,8.05,0.0,,-0.0439453125,0.1875,0.96484375,0.8410880488,37.449516667,-121.893855,3.6,0.0
13:46:33.889704,29.80392156862745,77,1021.0,1.242742,52,8.05,0.0,,-0.0126953125,0.32421875,0.966796875,1.3690050156,37.449511667,-121.893843333,3.8,0.44738726
13:46:33.994442,29.80392156862745,77,1021.0,1.242742,52,23.19,5.882352941176471,,-0.0126953125,0.3115234375,0.962890625,1.5882247729999999,37.449505,-121.893833333,3.9,0.22369363
13:46:34.697570,55.68627450980392,77,1396.0,5.592339,52,23.19,5.882352941176471,,0.0126953125,0.294921875,0.9169921875,2.4964209108000004,37.449493333,-121.893816667,4.2,0.6710808899999999
13:46:35.763041,55.68627450980392,77,1396.0,5.592339,51,22.56,7.8431372549019605,,0.04248046875,0.3232421875,0.92822265625,3.6238368060000004,37.449471667,-121.893803333,4.3,0.22369363
13:46:36.707784,57.64705882352941,78,1311.0,11.806049,50,22.56,7.8431372549019605,,-0.0263671875,0.34716796875,1.09765625,8.8023443405,37.44944,-121.893788333,4.4,0.22369363
13:46:37.738387,57.64705882352941,78,1311.0,11.806049,50,31.11,11.764705882352942,,0.0048828125,0.3486328125,1.0009765625,8.8023443405,37.44944,-121.893788333,4.4,0.22369363
13:46:38.849247,57.64705882352941,78,1608.0,11.806049,50,31.11,11.764705882352942,,0.0458984375,0.28857421875,0.81689453125,11.828919154400001,37.449396667,-121.893773333,4.3,-0.22369363
13:46:38.954433,45.88235294117647,78,1608.0,16.777017,49,31.11,11.764705882352942,,-0.07275390625,0.4189453125,0.978515625,15.799481086899998,37.449338333,-121.893758333,4.2,-0.22369363
13:46:39.763752,45.88235294117647,78,1608.0,16.777017,49,11.59,0.0,,-0.03076171875,0.15673828125,0.87548828125,17.8485147377,37.44927,-121.893736667,4.1,-0.22369363
13:46:40.752685,39.21568627450981,78,2165.0,17.398388,49,11.59,0.0,,-0.04541015625,0.21240234375,0.9765625,18.1594488834,37.449198333,-121.893715,3.8,-0.6710808899999999
13:46:41.713386,39.21568627450981,78,2165.0,17.398388,49,20.2,1.9607843137254901,,-0.02001953125,0.33203125,1.017578125,18.1594488834,37.449125,-121.893691667,3.8,0.0
13:46:42.761010,41.96078431372549,78,1463.0,19.262501,49,20.2,1.9607843137254901,,-0.01611328125,0.26708984375,1.0380859375,18.1594488834,37.449125,-121.893691667,3.8,0.0
13:46:43.839916,41.96078431372549,78,1533.0,19.262501,49,20.2,1.9607843137254901,,-0.00390625,0.13818359375,0.92578125,19.3338404409,37.449048333,-121.893671667,3.7,-0.22369363
13:46:43.944506,41.96078431372549,78,1533.0,19.262501,49,5.69,0.0,,-0.17822265625,0.23828125,0.91845703125,19.805834000199997,37.44897,-121.893648333,3.6,-0.22369363
13:46:44.709866,14.117647058823529,78,1533.0,16.777017,50,5.69,0.0,,-0.15966796875,0.13671875,1.111328125,18.5956514619,37.448895,-121.893628333,3.6,0.0
13:46:45.752379,14.117647058823529,78,1260.0,16.777017,50,7.43,0.0,,-0.23291015625,0.1611328125,0.85791015625,16.1462062134,37.448825,-121.893616667,3.5,-0.22369363
13:46:46.698776,27.84313725490196,78,1260.0,13.670162,50,7.43,0.0,,-0.30224609375,0.16259765625,0.93359375,14.9248389936,37.448766667,-121.893588333,3.6,0.22369363
13:46:47.718508,37.64705882352941,78,1101.0,13.670162,50,10.69,0.0,,-0.45703125,0.3193359375,1.15576171875,14.9248389936,37.448766667,-121.893588333,3.6,0.22369363
13:46:48.887939,37.64705882352941,78,1101.0,13.670162,50,10.69,0.0,,-0.3173828125,0.30322265625,1.171875,16.4101646968,37.448718333,-121.893538333,3.6,0.0
13:46:48.992772,37.64705882352941,78,1101.0,13.670162,50,16.59,0.0,,-0.3701171875,0.41357421875,0.93017578125,15.1328740695,37.448698333,-121.893471667,3.7,0.22369363
13:46:49.741372,47.450980392156865,78,1137.0,13.670162,50,16.59,0.0,,-0.02197265625,0.18408203125,0.80712890625,15.7435576794,37.448705,-121.893401667,3.5,-0.44738726
13:46:50.761263,47.450980392156865,78,1137.0,15.534275000000001,49,18.26,0.0,,-0.0693359375,0.32470703125,0.95751953125,16.432534059800002,37.448723333,-121.893328333,3.9,0.89477452
13:46:51.681405,40.3921568627451,78,1323.0,15.534275000000001,49,18.26,0.0,,-0.00390625,0.1669921875,1.00927734375,17.112562695,37.44874,-121.893248333,4.5,1.3421617799999999
13:46:52.695017,40.3921568627451,78,1323.0,17.398388,49,16.11,0.0,,-0.0322265625,0.28515625,1.1220703125,17.112562695,37.44874,-121.893248333,4.5,1.3421617799999999
13:46:53.834334,40.3921568627451,78,1424.0,17.398388,49,16.11,0.0,,0.0166015625,0.18310546875,0.95654296875,17.3429671339,37.448756667,-121.893161667,5.1,1.3421617799999999
13:46:53.938864,35.68627450980392,79,1424.0,18.64113,49,16.11,0.0,,-0.119140625,0.294921875,0.94091796875,17.6874553241,37.448773333,-121.893073333,5.6,1.11846815
13:46:54.752218,35.68627450980392,79,1424.0,18.64113,49,11.18,0.0,,-0.037109375,0.232421875,0.92724609375,18.2064245457,37.448788333,-121.89298,6.2,1.3421617799999999
