time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,timingAdvance,xG,yG,zG,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
15:30:20.605927,35.294117647058826,64,1060.0,0.0,33,10.41,0.0,-10.5,-0.00439453125,-0.07958984375,1.0478515625,0.0,36.587243333,-121.754886667,226.9,0.22369363
15:30:20.710603,35.294117647058826,64,1060.0,0.0,33,10.41,0.0,-10.5,-0.02197265625,-0.0830078125,0.96826171875,0.0111846815,36.587243333,-121.754886667,226.9,0.0
15:30:20.814914,35.294117647058826,64,1060.0,0.0,33,10.41,0.0,-10.5,-0.02392578125,-0.11376953125,1.0205078125,0.0111846815,36.587245,-121.754886667,226.9,0.0
15:30:20.921338,35.294117647058826,64,1060.0,0.0,33,10.41,0.0,-10.5,-0.0009765625,-0.10400390625,1.00146484375,0.0111846815,36.587245,-121.754886667,226.9,0.0
15:30:21.025794,35.294117647058826,64,1060.0,0.0,33,10.41,0.0,-10.5,-0.0126953125,-0.09326171875,1.033203125,0.0,36.587245,-121.754886667,226.9,0.0
15:30:21.130521,35.294117647058826,64,1060.0,0.0,33,10.41,0.0,-10.5,0.0087890625,-0.06591796875,0.9951171875,0.0111846815,36.587245,-121.754886667,227.0,0.22369363
15:30:21.234788,35.294117647058826,64,1060.0,0.0,33,10.41,0.0,-10.5,0.013671875,-0.09375,1.01025390625,0.0111846815,36.587245,-121.754886667,227.0,0.0
15:30:21.339449,35.294117647058826,64,1058.0,0.0,33,10.41,0.0,-10.5,-0.001953125,-0.10595703125,0.9814453125,0.0111846815,36.587245,-121.754886667,227.0,0.0
15:30:21.445290,35.294117647058826,64,1058.0,0.0,33,10.41,0.0,-10.5,-0.02783203125,-0.08251953125,0.98681640625,0.0111846815,36.587245,-121.754886667,227.0,0.0
15:30:21.549909,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.00634765625,-0.08203125,1.03564453125,0.0,36.587245,-121.754886667,227.0,0.0
15:30:21.654204,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,0.0146484375,-0.08203125,1.01611328125,0.0,36.587245,-121.754886667,227.0,0.0
15:30:21.758875,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.00390625,-0.09716796875,1.03857421875,0.0111846815,36.587245,-121.754886667,227.1,0.22369363
15:30:21.863209,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.0087890625,-0.083984375,1.00048828125,0.0,36.587243333,-121.754886667,227.1,0.0
15:30:21.969691,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.01123046875,-0.0830078125,0.98095703125,0.0,36.587243333,-121.754886667,227.1,0.0
15:30:22.074078,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,0.00439453125,-0.109375,1.0283203125,0.0,36.587243333,-121.754886667,227.1,0.0
15:30:22.178800,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.0263671875,-0.10693359375,1.00634765625,0.0111846815,36.587245,-121.754886667,227.1,0.0
15:30:22.283067,35.294117647058826,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.0263671875,-0.0849609375,0.98486328125,0.0,36.587245,-121.754886667,227.2,0.22369363
15:30:22.387609,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.0341796875,-0.0966796875,0.97021484375,0.0111846815,36.587245,-121.754886667,227.2,0.0
15:30:22.493533,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.00732421875,-0.09423828125,0.96875,0.0,36.587245,-121.754885,227.2,0.0
15:30:22.598075,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-10.5,-0.01513671875,-0.11474609375,1.02587890625,0.0,36.587245,-121.754885,227.2,0.0
15:30:22.702383,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-9.0,-0.02294921875,-0.11181640625,1.0,0.0,36.587245,-121.754885,227.2,0.0
15:30:22.806911,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-9.0,-0.03125,-0.095703125,0.9814453125,0.0,36.587245,-121.754885,227.2,0.0
15:30:22.911191,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-9.0,-0.02685546875,-0.10302734375,0.99072265625,0.0,36.587245,-121.754885,227.2,0.0
15:30:23.017479,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-9.0,-0.01513671875,-0.08203125,0.97314453125,0.0,36.587245,-121.754885,227.2,0.0
15:30:23.121863,32.15686274509804,64,1058.0,0.0,33,10.97,0.0,-9.0,0.0029296875,-0.11083984375,1.01025390625,0.0581603438,36.587245,-121.754885,227.2,0.0
15:30:23.226512,32.15686274509804,64,1058.0,0.0,32,10.97,0.0,-9.0,-0.01611328125,-0.09521484375,1.02734375,0.0693450253,36.587245,-121.754886667,227.2,0.0
15:30:23.330964,32.15686274509804,64,1058.0,0.0,32,10.97,0.0,-9.0,-0.01220703125,-0.12060546875,0.99853515625,0.0693450253,36.587245,-121.754886667,227.2,0.0
15:30:23.435588,32.15686274509804,64,1104.0,0.0,32,10.97,0.0,-9.0,-0.01318359375,-0.07373046875,0.9951171875,0.0693450253,36.587245,-121.754885,227.3,0.22369363
15:30:23.541387,32.15686274509804,64,1104.0,0.0,32,10.97,0.0,-9.0,-0.01171875,-0.05712890625,0.978515625,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:23.645855,32.15686274509804,64,1104.0,0.0,32,10.97,0.0,-9.0,-0.0068359375,-0.1015625,1.02099609375,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:23.750170,32.15686274509804,64,1104.0,0.0,32,10.41,0.0,-9.0,-0.0146484375,-0.10986328125,1.04345703125,0.046975662300000005,36.587245,-121.754885,227.3,0.0
15:30:23.854831,32.15686274509804,64,1104.0,0.0,32,10.41,0.0,-9.0,-0.033203125,-0.1025390625,1.00634765625,0.0581603438,36.587245,-121.754885,227.3,0.0
15:30:23.959237,32.15686274509804,64,1104.0,0.0,32,10.41,0.0,-9.0,-0.0205078125,-0.107421875,0.99072265625,0.0335540445,36.587245,-121.754885,227.3,0.0
15:30:24.065649,32.15686274509804,64,1104.0,0.0,32,10.41,0.0,-9.0,-0.01318359375,-0.09130859375,0.96435546875,0.0111846815,36.587245,-121.754885,227.3,0.0
15:30:24.169929,32.15686274509804,64,1104.0,0.0,32,10.41,0.0,-9.0,-0.021484375,-0.07568359375,0.9599609375,0.0111846815,36.587245,-121.754885,227.3,0.0
15:30:24.274486,32.15686274509804,65,1104.0,0.0,32,10.41,0.0,-9.0,0.00146484375,-0.099609375,1.03076171875,0.0111846815,36.587245,-121.754885,227.3,0.0
15:30:24.378824,32.15686274509804,65,1104.0,0.0,32,10.41,0.0,-9.0,-0.0322265625,-0.08544921875,1.01171875,0.0111846815,36.587245,-121.754885,227.3,0.0
15:30:24.483351,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-9.0,0.0146484375,-0.0947265625,1.02001953125,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:24.589260,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-9.0,-0.01708984375,-0.078125,0.96337890625,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:24.693833,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-8.0,0.00830078125,-0.08740234375,1.01904296875,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:24.798167,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-8.0,-0.0146484375,-0.1162109375,1.0068359375,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:24.902856,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-8.0,-0.02587890625,-0.07470703125,0.95849609375,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:25.007232,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-8.0,-0.0009765625,-0.09423828125,1.02587890625,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:25.113654,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-8.0,0.0029296875,-0.107421875,1.025390625,0.0335540445,36.587245,-121.754885,227.3,0.0
15:30:25.218127,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-8.0,-0.025390625,-0.10009765625,1.02880859375,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:25.322832,30.19607843137255,65,1104.0,0.0,32,10.41,0.0,-8.0,-0.0185546875,-0.1142578125,1.0009765625,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:25.427114,30.19607843137255,65,1117.0,0.0,32,10.41,0.0,-8.0,-0.01513671875,-0.0751953125,0.978515625,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:25.531624,30.19607843137255,65,1117.0,0.0,32,10.41,0.0,-8.0,-0.00244140625,-0.1005859375,0.98583984375,0.022369363,36.587245,-121.754885,227.3,0.0
15:30:25.637384,30.19607843137255,65,1117.0,0.0,32,10.41,0.0,-8.0,0.0078125,-0.11474609375,1.05224609375,0.0111846815,36.587245,-121.754885,227.4,0.22369363
15:30:25.741953,30.19607843137255,65,1117.0,0.0,32,10.06,0.0,-8.0,-0.037109375,-0.10693359375,0.9775390625,0.022369363,36.587245,-121.754885,227.4,0.0
15:30:25.846324,30.19607843137255,65,1117.0,0.0,32,10.06,0.0,-8.0,-0.0185546875,-0.0673828125,0.9697265625,0.022369363,36.587245,-121.754885,227.4,0.0
15:30:25.951063,30.19607843137255,65,1117.0,0.0,32,10.06,0.0,-8.0,-0.001953125,-0.09326171875,1.017578125,0.022369363,36.587245,-121.754885,227.4,0.0
15:30:26.055465,30.19607843137255,65,1117.0,0.0,32,10.06,0.0,-8.0,-0.03125,-0.0908203125,1.02392578125,0.022369363,36.587245,-121.754885,227.4,0.0
15:30:26.161960,30.19607843137255,65,1117.0,0.0,32,10.06,0.0,-8.0,-0.02587890625,-0.0947265625,1.0244140625,0.022369363,36.587245,-121.754885,227.4,0.0
15:30:26.266152,30.19607843137255,65,1117.0,0.0,32,10.06,0.0,-8.0,-0.00537109375,-0.103515625,0.99755859375,0.022369363,36.587245,-121.754885,227.4,0.0
15:30:26.370632,30.19607843137255,65,1117.0,0.0,32,10.06,0.0,-8.0,-0.02099609375,-0.06005859375,0.97119140625,0.022369363,36.587245,-121.754885,227.4,0.0
15:30:26.474852,29.41176470588235,65,1117.0,0.0,32,10.06,0.0,-8.0,0.00634765625,-0.10986328125,1.04052734375,0.022369363,36.587245,-121.754885,227.4,0.0
