time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,timingAdvance,xG,yG,zG,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
01:24:08.636932,22.352941176470587,91,1045.0,0.0,38,7.15,0.0,21.5,-0.01220703125,-0.07177734375,0.9970703125,0.0581603438,38.158573333,-122.452935,0.7,0.22369363
01:24:08.741746,22.352941176470587,91,1045.0,0.0,38,7.15,0.0,21.5,-0.01513671875,-0.07421875,0.994140625,0.0111846815,38.158573333,-122.452935,0.7,0.0
01:24:08.847951,22.352941176470587,91,1045.0,0.0,38,7.15,0.0,21.5,-0.00048828125,-0.076171875,0.98974609375,0.022369363,38.158573333,-122.452935,0.7,0.0
01:24:08.952856,22.352941176470587,91,1045.0,0.0,38,7.15,0.0,21.5,-0.005859375,-0.08056640625,1.02197265625,0.0111846815,38.158573333,-122.452935,0.8,0.22369363
01:24:09.057174,22.352941176470587,91,1045.0,0.0,38,7.15,0.0,21.5,-0.0087890625,-0.087890625,1.001953125,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:09.161822,22.352941176470587,91,1045.0,0.0,38,7.15,0.0,21.5,-0.0107421875,-0.0791015625,1.01953125,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:09.266084,22.352941176470587,91,1045.0,0.0,38,7.15,0.0,21.5,-0.01318359375,-0.091796875,1.009765625,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:09.372413,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.0068359375,-0.07666015625,0.99755859375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:09.476638,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.01416015625,-0.08935546875,1.0263671875,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:09.581327,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.0068359375,-0.08203125,1.017578125,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:09.685688,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.00244140625,-0.0830078125,1.025390625,0.0,38.158573333,-122.452935,0.8,0.0
01:24:09.790450,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.0126953125,-0.08203125,1.00537109375,0.0,38.158573333,-122.452935,0.8,0.0
01:24:09.896646,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.00927734375,-0.0888671875,1.00146484375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:10.001545,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.0009765625,-0.0810546875,1.0234375,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:10.105882,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.00537109375,-0.09423828125,1.01513671875,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:10.210446,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.00439453125,-0.07421875,0.9814453125,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:10.314617,22.352941176470587,91,1063.0,0.0,38,7.15,0.0,21.5,-0.0029296875,-0.07568359375,0.99755859375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:10.421081,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.021484375,-0.08203125,1.00146484375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:10.525405,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.0146484375,-0.07275390625,0.99462890625,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:10.629938,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.0078125,-0.095703125,1.02685546875,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:10.734252,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.01123046875,-0.0869140625,1.01025390625,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:10.839129,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.01123046875,-0.0654296875,0.984375,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:10.945451,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.00927734375,-0.07958984375,1.001953125,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:11.050306,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.02099609375,-0.08544921875,1.0107421875,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:11.154742,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.00634765625,-0.0732421875,0.98046875,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:11.259538,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.00048828125,-0.076171875,1.02001953125,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:11.364031,20.784313725490197,91,1063.0,0.0,38,7.15,0.0,21.5,-0.005859375,-0.0888671875,1.001953125,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:11.470571,20.784313725490197,91,1092.0,0.0,38,7.15,0.0,21.5,-0.0068359375,-0.08935546875,1.0068359375,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:11.574863,20.784313725490197,91,1092.0,0.0,38,7.15,0.0,21.5,-0.00634765625,-0.07470703125,0.98193359375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:11.679354,20.784313725490197,91,1092.0,0.0,38,7.15,0.0,21.5,-0.01025390625,-0.08837890625,1.02001953125,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:11.783641,20.784313725490197,91,1092.0,0.0,38,7.01,0.0,21.5,-0.01806640625,-0.0810546875,0.99609375,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:11.888530,20.784313725490197,91,1092.0,0.0,38,7.01,0.0,21.5,-0.00927734375,-0.07861328125,0.9921875,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:11.994745,20.784313725490197,91,1092.0,0.0,38,7.01,0.0,21.5,-0.013671875,-0.0712890625,0.98974609375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:12.099313,20.784313725490197,91,1092.0,0.0,38,7.01,0.0,21.5,-0.00732421875,-0.08251953125,1.03125,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:12.203528,20.784313725490197,91,1092.0,0.0,38,7.01,0.0,21.5,-0.009765625,-0.09033203125,1.02392578125,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:12.308164,20.784313725490197,92,1092.0,0.0,38,7.01,0.0,21.5,-0.00732421875,-0.07666015625,1.005859375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:12.412406,20.784313725490197,92,1092.0,0.0,38,7.01,0.0,21.5,-0.00390625,-0.060546875,0.9833984375,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:12.518961,20.392156862745097,92,1092.0,0.0,38,7.01,0.0,21.5,-0.00927734375,-0.07861328125,1.0185546875,0.022369363,38.158573333,-122.452935,0.8,0.0
01:24:12.623282,20.392156862745097,92,1092.0,0.0,38,7.01,0.0,21.5,-0.01806640625,-0.08544921875,1.0146484375,0.0111846815,38.158573333,-122.452935,0.8,0.0
01:24:12.728030,20.392156862745097,92,1092.0,0.0,38,7.01,0.0,21.5,-0.015625,-0.07861328125,0.98681640625,0.022369363,38.158573333,-122.452935,0.8,0.0
