time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,timingAdvance,xG,yG,zG,orientation,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
07:21:46.753499,17.647058823529413,77,877.0,0.0,23,4.93,0.0,21.5,0.12353515625,-0.142578125,0.9482421875,0,0.29974946420000004,37.44949,-121.893768333,32.4,0.0
07:21:46.876123,17.647058823529413,77,877.0,0.0,23,4.93,0.0,21.5,0.11083984375,-0.0830078125,0.9296875,0,0.4362025785,37.449488333,-121.893768333,32.4,0.0
07:21:46.981016,17.647058823529413,77,877.0,0.0,23,4.93,0.0,21.5,0.126953125,-0.13818359375,0.9853515625,0,0.32211882719999996,37.449486667,-121.893768333,32.4,0.0
07:21:47.086209,17.647058823529413,77,877.0,0.0,23,4.93,0.0,21.5,0.173828125,-0.05029296875,1.04248046875,0,0.1140837513,37.449486667,-121.893768333,32.4,0.0
07:21:47.192122,17.647058823529413,77,877.0,0.0,23,4.93,0.0,21.5,0.125,-0.08984375,0.92431640625,0,0.380279171,37.449486667,-121.893768333,32.4,0.0
07:21:47.297162,17.647058823529413,77,877.0,0.0,23,4.93,0.0,21.5,0.14013671875,-0.12939453125,1.00048828125,0,0.21921975740000002,37.449486667,-121.893766667,32.4,0.0
07:21:47.402015,17.647058823529413,77,877.0,0.0,23,4.93,0.0,21.5,0.173828125,-0.06787109375,1.01416015625,0,0.29974946420000004,37.449486667,-121.893765,32.4,0.0
07:21:47.507614,17.647058823529413,77,888.0,0.0,23,4.93,0.0,21.5,0.13427734375,-0.09423828125,0.97021484375,0,0.2751431649,37.449488333,-121.893765,32.4,0.0
07:21:47.612518,17.647058823529413,77,888.0,0.0,23,4.93,0.0,21.5,0.11279296875,-0.1552734375,0.97216796875,0,0.23040443889999998,37.44949,-121.893765,32.4,0.0
07:21:47.718878,17.647058823529413,77,888.0,0.0,23,4.93,0.0,21.5,0.154296875,-0.0517578125,1.0146484375,0,0.0693450253,37.449488333,-121.893765,32.4,0.0
07:21:47.823655,17.647058823529413,77,888.0,0.0,23,4.86,0.0,21.5,0.10791015625,-0.13720703125,0.93115234375,0,0.2639584834,37.449488333,-121.893765,32.4,0.0
07:21:47.928761,17.647058823529413,77,888.0,0.0,23,4.86,0.0,21.5,0.2001953125,-0.0693359375,0.9482421875,0,0.1834287766,37.449488333,-121.893765,32.4,0.0
07:21:48.033574,17.647058823529413,77,888.0,0.0,23,4.86,0.0,21.5,0.1328125,-0.09375,0.99853515625,0,0.1834287766,37.449486667,-121.893765,32.4,0.0
07:21:48.138532,17.647058823529413,77,888.0,0.0,23,4.86,0.0,21.5,0.146484375,-0.0791015625,1.041015625,0,0.425017897,37.449486667,-121.893765,32.4,0.0
