time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,timingAdvance,xG,yG,zG,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
04:39:18.813198,34.90196078431372,87,1138.0,0.0,49,10.97,0.0,-8.5,-0.03125,-0.041015625,0.9892578125,0.0,39.537216667,-122.338035,84.4,0.0
04:39:18.933667,34.90196078431372,87,1138.0,0.0,49,10.97,0.0,-8.5,-0.0380859375,-0.076171875,1.0205078125,0.0111846815,39.537216667,-122.338035,84.4,0.0
04:39:19.037953,34.90196078431372,87,1138.0,0.0,49,10.97,0.0,-8.5,-0.02587890625,-0.0546875,1.0205078125,0.0,39.537216667,-122.338035,84.4,0.0
04:39:19.142566,34.90196078431372,87,1138.0,0.0,49,10.97,0.0,-8.5,-0.06494140625,-0.06396484375,0.9892578125,0.0111846815,39.537216667,-122.338035,84.4,0.0
04:39:19.246848,34.90196078431372,87,1138.0,0.0,49,10.97,0.0,-8.5,-0.02978515625,-0.10595703125,1.12646484375,0.0111846815,39.537216667,-122.338035,84.4,0.0
04:39:19.352891,34.90196078431372,87,1138.0,0.0,49,10.97,0.0,-8.5,0.02392578125,-0.017578125,0.916015625,0.0111846815,39.537216667,-122.338035,84.4,0.0
04:39:19.457204,34.90196078431372,87,1138.0,0.0,49,10.97,0.0,-8.5,0.00537109375,-0.0625,0.93212890625,0.0111846815,39.537216667,-122.338035,84.4,0.0
04:39:19.561871,34.90196078431372,87,1305.0,0.0,49,10.97,0.0,-8.5,-0.0,-0.0771484375,0.95654296875,0.022369363,39.537216667,-122.338035,84.4,0.0
04:39:19.666217,34.90196078431372,87,1305.0,0.0,49,10.97,0.0,-8.5,-0.01123046875,-0.10986328125,0.98828125,0.0111846815,39.537218333,-122.338035,84.2,-0.44738726
04:39:19.770873,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.0224609375,-0.15966796875,1.01123046875,0.0111846815,39.53722,-122.338033333,84.0,-0.44738726
04:39:19.876610,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.0185546875,-0.1767578125,1.03466796875,0.0111846815,39.537221667,-122.338033333,83.9,-0.22369363
04:39:19.981126,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.0146484375,-0.0986328125,0.85693359375,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:20.085373,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.02978515625,-0.12158203125,1.03271484375,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:20.189966,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.0087890625,-0.076171875,1.03759765625,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:20.294335,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,0.0087890625,-0.0576171875,1.0224609375,0.0,39.537221667,-122.338033333,83.9,0.0
04:39:20.400380,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.005859375,-0.05322265625,1.02294921875,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:20.504805,34.90196078431372,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.041015625,-0.048828125,1.00341796875,0.0335540445,39.537221667,-122.338033333,83.9,0.0
04:39:20.609577,43.92156862745098,87,1305.0,0.0,49,14.16,0.0,-8.5,-0.02978515625,-0.04931640625,0.9697265625,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:20.713902,43.92156862745098,87,1305.0,0.0,49,14.16,0.0,-8.5,0.02587890625,-0.06884765625,1.01025390625,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:20.818541,43.92156862745098,87,1305.0,0.0,49,14.16,0.0,-11.5,-0.009765625,0.00830078125,1.01611328125,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:20.924368,43.92156862745098,87,1305.0,0.0,49,14.16,0.0,-11.5,-0.0029296875,-0.05126953125,0.9970703125,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:21.028855,43.92156862745098,87,1305.0,0.0,49,14.16,0.0,-11.5,-0.02490234375,-0.048828125,0.98486328125,0.0335540445,39.537221667,-122.338033333,83.9,0.0
04:39:21.133065,43.92156862745098,87,1305.0,1.242742,49,14.16,0.0,-11.5,-0.005859375,-0.05712890625,1.0234375,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:21.237596,43.92156862745098,87,1305.0,1.242742,49,14.16,0.0,-11.5,-0.00146484375,-0.04248046875,1.0029296875,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:21.341843,43.92156862745098,87,1305.0,1.242742,48,14.16,0.0,-11.5,-0.01123046875,-0.05615234375,0.97265625,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:21.447891,43.92156862745098,87,1305.0,1.242742,48,14.16,0.0,-11.5,-0.01611328125,-0.05419921875,0.98779296875,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:21.552390,43.92156862745098,87,1305.0,1.242742,48,14.16,0.0,-11.5,0.00390625,-0.07861328125,1.0595703125,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:21.657070,43.92156862745098,87,1059.0,1.242742,48,14.16,0.0,-11.5,-0.00341796875,-0.05078125,0.994140625,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:21.761337,43.92156862745098,87,1059.0,1.242742,48,14.16,0.0,-11.5,-0.0,-0.09130859375,1.01708984375,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:21.865906,43.92156862745098,87,1059.0,1.242742,48,13.95,0.0,-11.5,-0.01904296875,-0.146484375,1.13671875,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:21.971615,43.92156862745098,87,1059.0,1.242742,48,13.95,0.0,-11.5,0.04345703125,-0.060546875,0.88427734375,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:22.076119,43.92156862745098,87,1059.0,1.242742,48,13.95,0.0,-11.5,0.005859375,-0.12109375,1.037109375,0.0,39.537221667,-122.338033333,83.9,0.0
04:39:22.180318,43.92156862745098,87,1059.0,1.242742,48,13.95,0.0,-11.5,-0.02978515625,-0.18115234375,1.0419921875,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:22.285037,43.92156862745098,87,1059.0,1.242742,48,13.95,0.0,-11.5,0.0205078125,-0.15185546875,0.986328125,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:22.389380,43.92156862745098,86,1059.0,1.242742,48,13.95,0.0,-11.5,0.04736328125,-0.12548828125,0.912109375,0.022369363,39.537221667,-122.338033333,83.9,0.0
04:39:22.495720,43.92156862745098,86,1059.0,1.242742,48,13.95,0.0,-11.5,0.05224609375,-0.1142578125,0.89111328125,0.0111846815,39.537221667,-122.338033333,83.9,0.0
04:39:22.600006,43.92156862745098,86,1059.0,1.242742,48,13.95,0.0,-11.5,-0.04541015625,-0.23193359375,1.1171875,0.0335540445,39.537221667,-122.338033333,83.9,0.0
